"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2025-10-25","2025-10-25","2025-09","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","AU","0.00000","0.015454977312",
"2025-10-25","2025-10-25","2025-09","Apple Music","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","AU","0.00000","0.007727488656",
"2025-10-25","2025-10-25","2025-09","Apple Music","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","JP","0.00000","0.002446285321",
"2025-10-24","2025-10-24","2025-09","YouTube (Ads)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","6","100","Song","US","0.00000","0.028993827424",
"2025-10-24","2025-10-24","2025-09","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","114","100","Song","US","0.00000","0.243055711181",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","CH","0.00000","0.000229692906",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","488","100","Song","US","0.00000","1.877126060006",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TW","0.00000","0.001827539203",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PR","0.00000","0.001697086437",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PL","0.00000","0.000173270084",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NZ","0.00000","0.000917170977",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","MX","0.00000","0.004250119088",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JM","0.00000","0.000189276558",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","DE","0.00000","0.011058072769",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","CY","0.00000","0.001033618077",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","CA","0.00000","0.016064497768",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","BR","0.00000","0.003359358793",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","AU","0.00000","0.019961674098",
"2025-10-24","2025-10-24","2025-09","YouTube (Red) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","101","100","Song","US","0.00000","0.158777687732",
"2025-10-24","2025-10-24","2025-09","YouTube (Ads) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","488","100","Song","US","0.00000","0.563137818001",
"2025-10-24","2025-10-24","2025-09","YouTube (Ads) - Composition","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PR","0.00000","0.000509125931",
"2025-10-24","2025-10-24","2025-09","YouTube (Red)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.007400610210",
"2025-10-24","2025-10-24","2025-09","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","147","100","Song","US","0.00000","1.364700695938",
"2025-10-24","2025-10-24","2025-09","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.002134082264",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.000704670862",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","US","0.00000","0.001907399883",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","TR","0.00000","0.000268620809",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","RO","0.00000","0.001886090056",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","59","100","Song","US","0.00000","0.706166299344",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MX","0.00000","0.002673150949",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GB","0.00000","0.009380375350",
"2025-10-24","2025-10-24","2025-09","YouTube (ContentID)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BR","0.00000","0.002081230668",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","13","100","Song","GB","0.00000","0.040227880657",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1117","100","Song","US","0.00000","4.277719145252",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","UG","0.00000","0.000139999939",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","UA","0.00000","0.001980999141",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TT","0.00000","0.000008999996",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","QA","0.00000","0.000051999977",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","15","100","Song","NG","0.00000","0.000002999998",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","KE","0.00000","0.000031999986",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","9","100","Song","IN","0.00000","0.001284999442",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","HN","0.00000","0.000046999979",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","GT","0.00000","0.000044999980",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GH","0.00000","0.000017999992",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","EG","0.00000","0.001751999240",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","CR","0.00000","0.004479998057",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","CD","0.00000","0.006634997123",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BO","0.00000","0.000005999997",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","18","100","Song","ZA","0.00000","0.001896299977",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","7","100","Song","TR","0.00000","0.000245580693",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TH","0.00000","0.000018534391",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","SG","0.00000","0.000206195110",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","PL","0.00000","0.010427912278",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","PH","0.00000","0.000479577392",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PE","0.00000","0.001141023505",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NO","0.00000","0.003229617799",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","NL","0.00000","0.017006463026",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MY","0.00000","0.000039385582",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","102","100","Song","MX","0.00000","0.102521830748",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","JP","0.00000","0.004619697196",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","IT","0.00000","0.001714431256",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","IS","0.00000","0.000004633597",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IL","0.00000","0.000196927914",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IE","0.00000","0.002138405472",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","ID","0.00000","0.000132057542",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","HU","0.00000","0.005984291805",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","HR","0.00000","0.000315084663",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","FR","0.00000","0.034926903256",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","FI","0.00000","0.003721937586",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","ES","0.00000","0.002916849935",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","DK","0.00000","0.015295506968",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","23","100","Song","DE","0.00000","0.105644875794",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CO","0.00000","0.000042860781",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","42","100","Song","CA","0.00000","0.095614294543",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","18","100","Song","BR","0.00000","0.009528994268",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BG","0.00000","0.000177235123",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","BE","0.00000","0.001069202736",
"2025-10-24","2025-10-24","2025-08","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","AU","0.00000","0.034092855617",
"2025-10-15","2025-10-15","2025-08","Amazon Prime (Streaming)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","US","0.00000","0.012790984594",
"2025-10-09","2025-10-09","2025-08","Pandora","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","15","100","Song","US","0.00000","0.080337788773",
"2025-10-09","2025-10-09","2025-04","LyricFind","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","12","100","Song","US","0.00000","0.003909744490",
"2025-10-09","2025-10-09","2025-04","LyricFind","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","MX","0.00000","0.000930000354",
"2025-09-26","2025-09-26","2025-08","YouTube (Ads)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","31","100","Song","US","0.00000","0.094773308995",
"2025-09-26","2025-09-26","2025-08","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","29","100","Song","US","0.00000","0.060242842987",
"2025-09-26","2025-09-26","2025-08","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MX","0.00000","0.002012876069",
"2025-09-26","2025-09-26","2025-08","YouTube (Ads)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DE","0.00000","0.000605281449",
"2025-09-26","2025-09-26","2025-08","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","2","100","Song","US","0.00000","0.000897113576",
"2025-09-26","2025-09-26","2025-08","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","NL","0.00000","0.000114090749",
"2025-09-26","2025-09-26","2025-08","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","1","100","Song","GB","0.00000","0.000217773219",
"2025-09-26","2025-09-26","2025-08","YouTube (Red)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","8","100","Song","US","0.00000","0.067206292230",
"2025-09-26","2025-09-26","2025-08","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","146","100","Song","US","0.00000","1.359516735744",
"2025-09-26","2025-09-26","2025-08","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","UA","0.00000","0.002271298835",
"2025-09-26","2025-09-26","2025-08","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MX","0.00000","0.004080927309",
"2025-09-26","2025-09-26","2025-08","YouTube (Red)","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CZ","0.00000","0.004846600337",
"2025-09-26","2025-09-26","2025-08","YouTube (ContentID)","QuanThaSav and B.Scar","We CU","QZWFL2519015","199511232755","16","100","Song","RU","0.00000","0.003899562463",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","18","100","Song","GB","0.00000","0.047965000019",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","ZM","0.00000","0.000920999558",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","UZ","0.00000","0.000043999978",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","UY","0.00000","0.002998998563",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","801","100","Song","US","0.00000","3.240184447628",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","UA","0.00000","0.002028999027",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","TZ","0.00000","0.001046999498",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","PY","0.00000","0.000042999979",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","PA","0.00000","0.000078999962",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NG","0.00000","0.000323999844",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MO","0.00000","0.003574998287",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MA","0.00000","0.000136999934",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","KE","0.00000","0.000021999989",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JO","0.00000","0.000001999999",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","JM","0.00000","0.000032999984",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","16","100","Song","IN","0.00000","0.001000999520",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GT","0.00000","0.000076999963",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","EC","0.00000","0.000029999985",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","DZ","0.00000","0.000009999995",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","BN","0.00000","0.001291999381",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","78","100","Song","ZA","0.00000","0.008755635005",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","5","100","Song","VN","0.00000","0.001414897422",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","TW","0.00000","0.001211086219",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","7","100","Song","TR","0.00000","0.002225429833",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","20","100","Song","TH","0.00000","0.004466174960",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","SK","0.00000","0.003791123983",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","SG","0.00000","0.003601449974",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","7","100","Song","SE","0.00000","0.015044329792",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","RO","0.00000","0.004163403405",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","PT","0.00000","0.000262716174",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","PL","0.00000","0.010771363139",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","PH","0.00000","0.000254469478",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","NZ","0.00000","0.005836304603",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","NO","0.00000","0.014159577116",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","NL","0.00000","0.003222101956",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","MY","0.00000","0.001255853998",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","10","100","Song","MX","0.00000","0.009344684722",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","MT","0.00000","0.001962713659",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","LV","0.00000","0.004883222160",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","LT","0.00000","0.002459871621",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","JP","0.00000","0.003564928892",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","6","100","Song","IT","0.00000","0.006201515428",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","IL","0.00000","0.007771921976",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","IE","0.00000","0.000546638138",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","11","100","Song","ID","0.00000","0.000997850221",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","HU","0.00000","0.007029719332",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","HR","0.00000","0.000068329767",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","GR","0.00000","0.003103113913",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","8","100","Song","FR","0.00000","0.031240840832",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","3","100","Song","FI","0.00000","0.015396581523",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","ES","0.00000","0.003693341730",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","EE","0.00000","0.000067151667",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","DK","0.00000","0.008472891140",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","12","100","Song","DE","0.00000","0.047094524937",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","2","100","Song","CZ","0.00000","0.004479134054",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CO","0.00000","0.000036521082",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","1","100","Song","CL","0.00000","0.000089535557",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","4","100","Song","CH","0.00000","0.005590081821",
"2025-09-25","2025-09-25","2025-07","Spotify","QuanThaSav and MiloMadness","Broncos Country Anthem","QZMEQ2536230","199336188978","42","100","Song","CA","0.00000","0.085014011469",
